PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997405	1471976881703	1471976881774	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997409	1471976881821	1471976881924	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997411	1471976882443	1471976882575	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997412	1471976882653	1471976882790	r	82
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997413	1471976883405	1471976883530	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997414	1471976883702	1471976883847	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997441	1471976883941	1471976884121	h	72
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997443	1471976884068	1471976884199	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997446	1471976884246	1471976884429	r	82
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997450	1471976884523	1471976884683	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997455	1471976884777	1471976884920	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997543	1471976885378	1471976885446	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997544	1471976885773	1471976885862	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997546	1471976886143	1471976886246	-	189
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997548	1471976886511	1471976886630	m	77
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997551	1471976886676	1471976886813	a	65
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997556	1471976886829	1471976886995	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997675	1471976887122	1471976887251	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997676	1471976887707	1471976887820	i	73
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997678	1471976887898	1471976888036	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997680	1471976889046	1471976889209	q	81
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997682	1471976889412	1471976889577	u	85
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997828	1471976889937	1471976890113	i	73
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997835	1471976890571	1471976890733	r	82
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997842	1471976890889	1471976891053	y	89
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997848	1471976891147	1471976891335	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997851	1471976891997	1471976892158	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997944	1471976892237	1471976892425	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997948	1471976892644	1471976892795	a	65
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997950	1471976893154	1471976893315	m	77
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997953	1471976893455	1471976893569	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1997957	1471976893803	1471976893983	s	83
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998037	1471976894312	1471976894439	p	80
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998042	1471976894501	1471976894655	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998045	1471976894670	1471976894807	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998048	1471976895135	1471976895323	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998050	1471976895354	1471976895511	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998111	1471976895952	1471976896082	m	77
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998114	1471976896144	1471976896266	o	79
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998116	1471976896391	1471976896564	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998120	1471976896580	1471976896765	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998123	1471976896828	1471976897017	h	72
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998207	1471976897032	1471976897170	s	83
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998210	1471976897248	1471976897373	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998214	1471976897846	1471976897991	i	73
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998217	1471976898116	1471976898229	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998222	1471976898619	1471976898778	v	86
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998356	1471976898919	1471976899078	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998358	1471976899140	1471976899340	s	83
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998360	1471976899543	1471976899763	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998362	1471976899747	1471976899916	i	73
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998364	1471976900687	1471976900855	g	71
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998412	1471976900871	1471976901070	a	65
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998414	1471976901382	1471976901574	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998415	1471976901558	1471976901711	i	73
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998416	1471976901867	1471976901996	o	79
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998417	1471976902090	1471976902201	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998553	1471976902264	1471976902416	g	71
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998556	1471976902603	1471976902704	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998563	1471976902829	1471976902907	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998565	1471976903031	1471976903139	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998567	1471976903326	1471976903456	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998571	1471976903518	1471976903657	g	71
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998575	1471976903766	1471976903924	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998579	1471976904411	1471976904618	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998637	1471976904545	1471976904724	h	72
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998640	1471976904682	1471976904877	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998644	1471976904892	1471976905031	 	32
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998650	1471976905406	1471976905580	a	65
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998655	1471976905877	1471976905892	l	76
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998658	1471976906034	1471976906092	l	76
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998787	1471976906313	1471976906471	w	87
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998789	1471976906783	1471976906927	g	71
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998793	1471976906943	1471976907140	a	65
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998797	1471976907519	1471976907629	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998799	1471976907770	1471976907834	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998801	1471976907975	1471976908019	BKSP	8
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998803	1471976908084	1471976908231	e	69
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998805	1471976908969	1471976909087	g	71
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998871	1471976909103	1471976909299	a	65
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998877	1471976909596	1471976909771	t	84
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998884	1471976910051	1471976910146	i	73
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998887	1471976910256	1471976910409	o	79
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998892	1471976910961	1471976911097	n	78
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998976	1471976911270	1471976911433	s	83
3934	41849	A three-man inquiry team spent months investigating the allegations.	A theree-man inquiry team spent months investigating the allegations.	1998983	1471976912168	1471976912258	.	190
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999304	1471976914417	1471976914567	w	87
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999310	1471976915336	1471976915518	e	69
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999316	1471976915518	1471976915641	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999322	1471976916093	1471976916140	=	187
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999330	1471976916492	1471976916628	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999336	1471976916753	1471976916818	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999343	1471976916942	1471976917034	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999347	1471976917143	1471976917265	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999349	1471976917515	1471976917974	SHIFT	16
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999429	1471976917911	1471976917989	W	87
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999432	1471976918146	1471976918365	w	87
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999434	1471976918475	1471976918606	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999436	1471976918902	1471976919041	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999438	1471976919166	1471976919246	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999440	1471976919309	1471976919507	e	69
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999441	1471976919647	1471976919812	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999443	1471976920155	1471976920283	n	78
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999498	1471976920363	1471976920467	e	69
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999500	1471976920592	1471976920672	e	69
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999504	1471976920813	1471976920936	d	68
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999508	1471976920936	1471976921055	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999512	1471976921400	1471976921585	t	84
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999613	1471976921617	1471976921786	o	79
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999615	1471976921880	1471976922022	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999618	1471976922319	1471976922507	b	66
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999624	1471976922981	1471976923145	r	82
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999628	1471976923269	1471976923445	i	73
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999724	1471976923790	1471976923997	n	78
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999726	1471976923982	1471976924165	g	71
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999728	1471976924290	1471976924424	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999730	1471976924895	1471976925112	t	84
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999803	1471976925040	1471976925209	h	72
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999807	1471976925225	1471976925407	e	69
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999814	1471976925422	1471976925592	m	77
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999820	1471976925748	1471976925863	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999827	1471976926035	1471976926194	a	65
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999833	1471976926241	1471976926365	l	76
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999899	1471976926617	1471976926734	o	79
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999904	1471976926843	1471976927001	n	78
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999908	1471976926986	1471976927167	g	71
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999911	1471976927183	1471976927319	 	32
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	1999914	1471976927725	1471976927812	a	65
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000036	1471976928157	1471976928294	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000040	1471976928356	1471976928492	s	83
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000043	1471976928679	1471976928835	l	76
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000047	1471976928945	1471976929034	o	79
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000051	1471976929471	1471976929586	w	87
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000058	1471976930074	1471976930188	n	78
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000205	1471976930501	1471976930575	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000208	1471976930778	1471976930909	l	76
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000211	1471976931080	1471976931096	y	89
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000215	1471976931614	1471976931776	/	191
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000221	1471976932772	1471976932933	\	220
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000224	1471976933167	1471976933241	.	190
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000364	1471976933523	1471976933539	\	220
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000366	1471976933810	1471976933893	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000367	1471976934065	1471976934193	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000369	1471976934271	1471976934378	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000373	1471976934488	1471976934583	BKSP	8
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000376	1471976935381	1471976935438	.	190
3934	41885	We need to bring them along slowly.	We need to bring them along slowly.	2000379	1471976935859	1471976936049	TAB	9
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000661	1471976938128	1471976938630	SHIFT	16
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000657	1471976938440	1471976938615	V	86
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000666	1471976939071	1471976939203	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000668	1471976939296	1471976939608	SHIFT	16
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000673	1471976939484	1471976939624	B	66
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000675	1471976939764	1471976939828	p	80
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000681	1471976940473	1471976940579	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000684	1471976940797	1471976940914	o	79
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000688	1471976941164	1471976941359	b	66
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000973	1471976941609	1471976941765	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000977	1471976942046	1471976942124	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000980	1471976942675	1471976942758	,	188
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000983	1471976943008	1471976943172	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000991	1471976943726	1471976944096	SHIFT	16
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000987	1471976943976	1471976944080	I	73
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2000995	1471976945876	1471976945995	'	222
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001154	1471976947329	1471976947396	l	76
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001157	1471976947497	1471976947650	l	76
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001159	1471976947728	1471976947867	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001161	1471976948714	1471976948950	t	84
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001163	1471976949013	1471976949214	a	65
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001311	1471976949172	1471976949325	k	75
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001314	1471976949767	1471976949880	e	69
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001316	1471976949942	1471976950078	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001320	1471976950585	1471976950799	SHIFT	16
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001318	1471976950647	1471976950752	O	79
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001322	1471976951111	1471976951272	a	65
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001324	1471976952038	1471976952176	k	75
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001363	1471976952665	1471976952731	l	76
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001365	1471976952887	1471976953014	a	65
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001368	1471976953014	1471976953146	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001371	1471976953209	1471976953363	d	68
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001375	1471976953395	1471976953499	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001458	1471976953783	1471976953870	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001463	1471976954058	1471976954119	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001466	1471976954233	1471976954356	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001471	1471976954746	1471976954872	n	78
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001476	1471976954935	1471976955058	d	68
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001485	1471976955074	1471976955192	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001490	1471976955411	1471976955590	a	65
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001497	1471976955605	1471976955745	s	83
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001658	1471976955777	1471976955912	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001660	1471976956225	1471976956394	m	77
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001662	1471976956784	1471976956996	y	89
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001664	1471976957089	1471976957234	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001667	1471976959014	1471976959163	w	87
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001714	1471976959163	1471976959283	i	73
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001717	1471976959393	1471976959516	n	78
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001722	1471976959610	1471976959733	n	78
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001728	1471976959811	1471976959966	e	69
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001732	1471976960059	1471976960124	e	69
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001842	1471976960531	1471976960686	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001843	1471976960701	1471976960839	r	82
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001844	1471976961167	1471976961307	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001845	1471976961416	1471976961606	t	84
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001846	1471976961637	1471976961823	j	74
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001848	1471976962359	1471976962529	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2001850	1471976962763	1471976962947	h	72
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002014	1471976963360	1471976963517	o	79
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002016	1471976963517	1471976963700	s	83
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002020	1471976963685	1471976963807	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002023	1471976964056	1471976964190	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002027	1471976964331	1471976964396	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002030	1471976964505	1471976964580	BKSP	8
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002036	1471976965538	1471976965682	i	73
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002039	1471976965698	1471976965833	s	83
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002170	1471976965817	1471976965980	 	32
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002176	1471976966308	1471976966450	w	87
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002184	1471976966731	1471976966824	e	69
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002192	1471976966918	1471976967025	e	69
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002199	1471976967103	1471976967241	k	75
3934	41915	Bob, I'll take Oakland as my winner this week.	Bob, I'll take Oakland as my winner this week.	2002205	1471976968136	1471976968265	.	190
